date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:39:16	14689/14689	U-----	200	untouched ('')	application/javascript	etag:%2278c09db-3961-4efdb6a3e1d91%22	http://redteamux.com/avant/assets/plugins/form-daterangepicker/moment.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-daterangepicker/moment.min.js	(from http://redteamux.com/avant/index.php)
02:39:16	36649/36649	U-----	200	untouched ('')	application/javascript	etag:%2278c09df-8f29-4efdb6a3e2561%22	http://redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.min.js	(from http://redteamux.com/avant/index.php)
02:39:16	1880/1880	U-----	200	untouched ('')	application/javascript	etag:%2278c0a04-758-4efdb6a3ee8b3%22	http://redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.resize.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.resize.min.js	(from http://redteamux.com/avant/index.php)
02:39:16	1440/1440	U-----	200	untouched ('')	application/javascript	etag:%2278c0a05-5a0-4efdb6a3ee8b3%22	http://redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.orderBars.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.orderBars.min.js	(from http://redteamux.com/avant/index.php)
02:39:17	18774/18774	U-----	200	untouched ('')	application/javascript	etag:%2278c075e-4956-4efdb6a336741%22	http://redteamux.com/avant/assets/demo/demo-index.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-index.js	(from http://redteamux.com/avant/index.php)
02:39:17	1739/1739	U-----	200	untouched ('')	application/javascript	etag:%2278c0a1b-6cb-4efdb6a3f5de5%22	http://redteamux.com/avant/assets/plugins/pulsate/jQuery.pulsate.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/pulsate/jQuery.pulsate.min.js	(from http://redteamux.com/avant/index.php)
02:39:17	1102/1102	U-----	200	untouched ('')	application/javascript	etag:%2278c0667-44e-4efdb6a2e8533%22	http://redteamux.com/avant/assets/js/placeholdr.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/placeholdr.js	(from http://redteamux.com/avant/index.php)
02:39:17	9593/9593	U-----	200	untouched ('')	application/javascript	etag:%2278c067e-2579-4efdb6a2f5055%22	http://redteamux.com/avant/assets/js/application.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/application.js	(from http://redteamux.com/avant/index.php)
02:39:18	4628/4628	U-----	200	untouched ('')	application/javascript	etag:%2278c06c7-1214-4efdb6a311962%22	http://redteamux.com/avant/assets/demo/demo.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo.js	(from http://redteamux.com/avant/index.php)
02:39:18	38205/38205	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2278c06a4-953d-4efdb6a305de0%22	http://redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfontba72.eot	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:18	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.17.delayed	(from http://redteamux.com/avant/form-components.php)
02:39:18	38205/38205	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2278c06a4-953d-4efdb6a305de0%22	http://redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:18	44432/44432	U-----	200	untouched ('')	application/x-font-woff	etag:%2278c06a3-ad90-4efdb6a3059f8%22	http://redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfontba72.woff	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:18	80652/80652	U-----	200	untouched ('')	application/x-font-ttf	etag:%2278c06a2-13b0c-4efdb6a3059f8%22	http://redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfontba72.ttf	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:19	202148/202148	U-----	200	untouched ('OK')	image/svg+xml	etag:%2278c06a0-315a4-4efdb6a303ab8%22	http://redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/font-awesome/fonts/fontawesome-webfontba72.svg	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:19	2107/2107	U-----	200	untouched ('')	image/png	etag:%2278c0661-83b-4efdb6a2e7d63%22	http://redteamux.com/avant/assets/img/logo.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/img/logo.png	(from http://redteamux.com/avant/assets/css/styles.min.css?=121)
02:39:21	6156/6156	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e0-180c-4efdb6a32f210%22	http://redteamux.com/avant/assets/demo/images/thmb_arch_building.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_arch_building.jpg	(from http://redteamux.com/avant/ui-images.php)
02:39:22	6985/6985	U-----	200	untouched ('')	image/jpeg	etag:%2278c06dd-1b49-4efdb6a32a007%22	http://redteamux.com/avant/assets/demo/images/thmb_ind_code.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_ind_code.jpg	(from http://redteamux.com/avant/ui-images.php)
02:39:22	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.18.delayed	(from http://redteamux.com/avant/form-wizard.php)
02:39:23	5767/5767	U-----	200	untouched ('')	image/jpeg	etag:%2278c06ea-1687-4efdb6a333091%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_mossytree.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_mossytree.jpg	(from http://redteamux.com/avant/ui-images.php)
02:39:24	726525/726525	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d8-b15fd-4efdb6a322ebe%22	http://redteamux.com/avant/assets/demo/images/arch_fountain.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/arch_fountain.jpg	(from http://redteamux.com/avant/ui-images.php)
02:39:25	48911/48911	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:19%20GMT	http://redteamux.com/avant/ui-typography.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-typography.html	(from http://redteamux.com/avant/index.php)
02:39:25	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.19.delayed	(from http://redteamux.com/avant/form-validation.php)
02:39:26	57293/57293	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:19%20GMT	http://redteamux.com/avant/ui-buttons.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-buttons.html	(from http://redteamux.com/avant/index.php)
02:39:26	1742/1742	U-----	200	untouched ('')	application/javascript	etag:%2278c06ce-6ce-4efdb6a313c8b%22	http://redteamux.com/avant/assets/demo/demo-modals.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-modals.js	(from http://redteamux.com/avant/ui-modals.php)
02:39:31	52540/52540	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:24%20GMT	http://redteamux.com/avant/ui-tiles.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-tiles.html	(from http://redteamux.com/avant/index.php)
02:39:31	102669/102669	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:19%20GMT	http://redteamux.com/avant/ui-panels.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-panels.html	(from http://redteamux.com/avant/index.php)
02:39:32	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1a.delayed	(from http://redteamux.com/avant/form-masks.php)
02:39:32	46150/46150	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:26%20GMT	http://redteamux.com/avant/ui-paginations.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-paginations.html	(from http://redteamux.com/avant/index.php)
02:39:32	41045/41045	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:27%20GMT	http://redteamux.com/avant/ui-labelsbadges.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-labelsbadges.html	(from http://redteamux.com/avant/index.php)
02:39:32	32175/32175	U-----	200	untouched ('OK')	text/css	etag:%2278c067d-7daf-4efdb6a2f5055%22	http://redteamux.com/avant/assets/js/jqueryui.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/jqueryui.css	(from http://redteamux.com/avant/ui-sliders.php)
02:39:32	4709/4709	U-----	200	untouched ('')	application/javascript	etag:%2278e259a-1265-4efdb6a4378b9%22	http://redteamux.com/avant/assets/plugins/progress-skylo/skylo.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/progress-skylo/skylo.js	(from http://redteamux.com/avant/ui-sliders.php)
02:39:33	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1b.delayed	(from http://redteamux.com/avant/form-dropzone.php)
02:39:33	466503/466503	U-----	200	untouched ('')	image/jpeg	etag:%2278c06de-71e47-4efdb6a32cee7%22	http://redteamux.com/avant/assets/demo/images/ind_demolition.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/ind_demolition.jpg	(from http://redteamux.com/avant/ui-carousel.php)
02:39:34	526961/526961	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d3-80a71-4efdb6a31c15c%22	http://redteamux.com/avant/assets/demo/images/nature_river.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_river.jpg	(from http://redteamux.com/avant/ui-carousel.php)
02:39:37	40034/40034	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:33%20GMT	http://redteamux.com/avant/ui-tour.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-tour.html	(from http://redteamux.com/avant/index.php)
02:39:37	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1c.delayed	(from http://redteamux.com/avant/form-imagecrop.php)
02:39:38	46597/46597	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:33%20GMT	http://redteamux.com/avant/ui-nestable.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-nestable.html	(from http://redteamux.com/avant/index.php)
02:39:39	2294/2294	U-----	200	untouched ('OK')	text/css	etag:%2278e2695-8f6-4efdb6a5510d5%22	http://redteamux.com/avant/assets/plugins/form-multiselect/css/multi-select.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-multiselect/css/multi-select.css	(from http://redteamux.com/avant/form-components.php)
02:39:39	1921/1921	U-----	200	untouched ('OK')	text/css	etag:%2278c0851-781-4efdb6a36b6f3%22	http://redteamux.com/avant/assets/plugins/jqueryui-timepicker/jquery.ui.timepicker.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqueryui-timepicker/jquery.ui.timepicker.css	(from http://redteamux.com/avant/form-components.php)
02:39:39	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1d.delayed	(from http://redteamux.com/avant/maps-google.php)
02:39:40	62271/62271	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:33%20GMT	http://redteamux.com/avant/tables-data.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/tables-data.html	(from http://redteamux.com/avant/index.php)
02:39:40	1673/1673	U-----	200	untouched ('OK')	text/css	etag:%2278e2595-689-4efdb6a433a38%22	http://redteamux.com/avant/assets/plugins/form-fseditor/fseditor.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-fseditor/fseditor.css	(from http://redteamux.com/avant/form-components.php)
02:39:40	3830/3830	U-----	200	untouched ('OK')	text/css	etag:%2278c087c-ef6-4efdb6a37b4de%22	http://redteamux.com/avant/assets/plugins/form-tokenfield/bootstrap-tokenfield.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-tokenfield/bootstrap-tokenfield.css	(from http://redteamux.com/avant/form-components.php)
02:39:41	2082/2082	U-----	200	untouched ('')	application/javascript	etag:%2278e1088-822-4efdb6a4180cb%22	http://redteamux.com/avant/assets/plugins/quicksearch/jquery.quicksearch.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/quicksearch/jquery.quicksearch.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:41	21804/21804	U-----	200	untouched ('')	application/javascript	etag:%2278e263c-552c-4efdb6a4eb7c2%22	http://redteamux.com/avant/assets/plugins/form-typeahead/typeahead.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-typeahead/typeahead.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:41	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1e.delayed	(from http://redteamux.com/avant/maps-vector.php)
02:39:41	60042/60042	U-----	200	untouched ('')	application/javascript	etag:%2278e2613-ea8a-4efdb6a47e596%22	http://redteamux.com/avant/assets/plugins/form-select2/select2.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-select2/select2.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:41	77900/77900	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:34%20GMT	http://redteamux.com/avant/tables-responsive.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/tables-responsive.html	(from http://redteamux.com/avant/index.php)
02:39:41	3118/3118	U-----	200	untouched ('')	application/javascript	etag:%2278c0a3f-c2e-4efdb6a3fd6fe%22	http://redteamux.com/avant/assets/plugins/form-autosize/jquery.autosize-min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-autosize/jquery.autosize-min.js	(from http://redteamux.com/avant/form-components.php)
02:39:41	9052/9052	U-----	200	untouched ('')	application/javascript	etag:%2278e262e-235c-4efdb6a4ce2fd%22	http://redteamux.com/avant/assets/plugins/form-colorpicker/js/bootstrap-colorpicker.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-colorpicker/js/bootstrap-colorpicker.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:42	41944/41944	U-----	200	untouched ('')	application/javascript	etag:%2278e255b-a3d8-4efdb6a425b8d%22	http://redteamux.com/avant/assets/plugins/form-datepicker/js/bootstrap-datepicker.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-datepicker/js/bootstrap-datepicker.js	(from http://redteamux.com/avant/form-components.php)
02:39:42	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.1f.delayed	(from http://redteamux.com/avant/charts-svg.php)
02:39:42	3971/3971	U-----	200	untouched ('')	application/javascript	etag:%2278e2597-f83-4efdb6a4374d1%22	http://redteamux.com/avant/assets/plugins/form-fseditor/jquery.fseditor-min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-fseditor/jquery.fseditor-min.js	(from http://redteamux.com/avant/form-components.php)
02:39:43	4013/4013	U-----	200	untouched ('')	application/javascript	etag:%2278c087a-fad-4efdb6a37b0f6%22	http://redteamux.com/avant/assets/plugins/form-jasnyupload/fileinput.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-jasnyupload/fileinput.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:43	19260/19260	U-----	200	untouched ('')	application/javascript	etag:%2278c087e-4b3c-4efdb6a37b8c6%22	http://redteamux.com/avant/assets/plugins/form-tokenfield/bootstrap-tokenfield.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-tokenfield/bootstrap-tokenfield.min.js	(from http://redteamux.com/avant/form-components.php)
02:39:43	21068/21068	U-----	200	untouched ('')	application/javascript	etag:%2278c0a0a-524c-4efdb6a3f0fc4%22	http://redteamux.com/avant/assets/plugins/form-validation/jquery.validate.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-validation/jquery.validate.min.js	(from http://redteamux.com/avant/form-wizard.php)
02:39:43	8740/8740	U-----	200	untouched ('')	application/javascript	etag:%2278c06cd-2224-4efdb6a313c8b%22	http://redteamux.com/avant/assets/demo/demo-formcomponents.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-formcomponents.js	(from http://redteamux.com/avant/form-components.php)
02:39:43	11930/11930	U-----	200	untouched ('')	application/javascript	etag:%2278c0a47-2e9a-4efdb6a3fe69e%22	http://redteamux.com/avant/assets/plugins/form-stepy/jquery.stepy.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-stepy/jquery.stepy.js	(from http://redteamux.com/avant/form-wizard.php)
02:39:43	754/754	U-----	200	untouched ('')	application/javascript	etag:%2278c0759-2f2-4efdb6a335b89%22	http://redteamux.com/avant/assets/demo/demo-formwizard.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-formwizard.js	(from http://redteamux.com/avant/form-wizard.php)
02:39:43	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.20.delayed	(from http://redteamux.com/avant/calendar.php)
02:39:44	18691/18691	U-----	200	untouched ('')	application/javascript	etag:%2278c0834-4903-4efdb6a357e6f%22	http://redteamux.com/avant/assets/plugins/form-parsley/parsley.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-parsley/parsley.min.js	(from http://redteamux.com/avant/form-validation.php)
02:39:44	553/553	U-----	200	untouched ('')	application/javascript	etag:%2278c06c0-229-4efdb6a30e69a%22	http://redteamux.com/avant/assets/demo/demo-formvalidation.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-formvalidation.js	(from http://redteamux.com/avant/form-validation.php)
02:39:44	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.21.delayed	(from http://redteamux.com/avant/gallery.php)
02:39:44	35995/35995	U-----	200	untouched ('')	application/javascript	etag:%2278c0781-8c9b-4efdb6a342a93%22	http://redteamux.com/avant/assets/plugins/form-inputmask/jquery.inputmask.bundle.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-inputmask/jquery.inputmask.bundle.min.js	(from http://redteamux.com/avant/form-masks.php)
02:39:45	42/42	U-----	200	untouched ('')	application/javascript	etag:%2278c06c3-2a-4efdb6a30ee6a%22	http://redteamux.com/avant/assets/demo/demo-mask.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-mask.js	(from http://redteamux.com/avant/form-masks.php)
02:39:45	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.22.delayed	(from http://redteamux.com/avant/icons-glyphicons.php)
02:39:45	27877/27877	U-----	200	untouched ('')	application/javascript	etag:%2278e2676-6ce5-4efdb6a521afc%22	http://redteamux.com/avant/assets/plugins/dropzone/dropzone.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/dropzone/dropzone.min.js	(from http://redteamux.com/avant/form-dropzone.php)
02:39:45	11645/11645	U-----	200	untouched ('OK')	text/css	etag:%2278e267c-2d7d-4efdb6a531117%22	http://redteamux.com/avant/assets/plugins/dropzone/css/dropzone.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/dropzone/css/dropzone.css	(from http://redteamux.com/avant/form-dropzone.php)
02:39:46	2102/2102	U-----	200	untouched ('OK')	text/css	etag:%2278c085b-836-4efdb6a37300c%22	http://redteamux.com/avant/assets/plugins/jcrop/css/jquery.Jcrop.min.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jcrop/css/jquery.Jcrop.min.css	(from http://redteamux.com/avant/form-imagecrop.php)
02:39:48	207004/207004	U-----	200	untouched ('')	image/jpeg	etag:%2278c06da-3289c-4efdb6a324246%22	http://redteamux.com/avant/assets/demo/images/ind_corrosion_hazard.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/ind_corrosion_hazard.jpg	(from http://redteamux.com/avant/form-imagecrop.php)
02:39:49	15892/15892	U-----	200	untouched ('')	application/javascript	etag:%2278c0857-3e14-4efdb6a372454%22	http://redteamux.com/avant/assets/plugins/jcrop/js/jquery.Jcrop.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jcrop/js/jquery.Jcrop.min.js	(from http://redteamux.com/avant/form-imagecrop.php)
02:39:49	38830/38830	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:45%20GMT	http://redteamux.com/avant/form-ckeditor.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/form-ckeditor.html	(from http://redteamux.com/avant/index.php)
02:39:49	45665/45665	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:44%20GMT	http://redteamux.com/avant/form-fileupload.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/form-fileupload.html	(from http://redteamux.com/avant/index.php)
02:39:49	53027/53027	U-----	200	untouched ('')	application/javascript	etag:%2278c0a3c-cf23-4efdb6a3fcf2e%22	http://redteamux.com/avant/assets/plugins/gmaps/gmaps.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/gmaps/gmaps.js	(from http://redteamux.com/avant/maps-google.php)
02:39:49	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.23.delayed	(from http://redteamux.com/avant/extras-profile.php)
02:39:50	44042/44042	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:45%20GMT	http://redteamux.com/avant/form-xeditable.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/form-xeditable.html	(from http://redteamux.com/avant/index.php)
02:39:50	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.24.delayed	(from http://redteamux.com/avant/extras-search.php)
02:39:50	17591/17591	U-----	200	untouched ('')	application/javascript	etag:%2278c0849-44b7-4efdb6a368042%22	http://redteamux.com/avant/assets/plugins/jqvmap/jquery.vmap.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/jquery.vmap.min.js	(from http://redteamux.com/avant/maps-vector.php)
02:39:50	732/732	U-----	200	untouched ('OK')	text/css	etag:%2278c0848-2dc-4efdb6a367c5a%22	http://redteamux.com/avant/assets/plugins/jqvmap/jqvmap.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/jqvmap.css	(from http://redteamux.com/avant/maps-vector.php)
